IfStochastic,0,
DomainSizeX,30,
DomainDimensionRatio,1,1,1,,,,,
Percolation_direction,2,,,,,,,
NumFractures,72,
Fracture_014,-0.3126265, 0.4253883,0.8492994,  6.9570979,  6.8454042,-10.8793574,7.5,0.32422381094195396045,0.00000071063458895904, 12.1637989, 12.1897738,-11.6396069,
Fracture_015,-0.8245793, 0.4102795,0.3895379, -3.8150974,  5.0462397,-12.5560500,7.5,0.47184354670266526188,0.00000083271897416167,  0.4120859,  9.9611505, -8.7845021,
Fracture_016, 0.8491133,-0.4081083,0.3353418,  4.3135208,  7.7333511, -1.2643581,7.5,0.37866688022209105124,0.00000310498274035457,  0.8231587,  1.1460074, -0.4432156,
Fracture_017,-0.0792925, 0.8941551,0.4406805,  4.2336298,  2.6812913, -5.3615424,7.5,0.33311638607033600135,0.00000286876196932357,  6.7038267, -0.2718097,  1.0748636,
Fracture_018,-0.1929636, 0.4181612,0.8876408,  4.4056318, 12.0964179,-14.3436542,7.5,0.42615888459096851193,0.00000026086341248421,  1.3068239,  5.6827396,-11.9958640,
Fracture_019, 0.7006804,-0.7133014,0.0157516, -5.5934401,  6.1328128, 10.6287715,7.5,0.45160556183887112791,0.00000465604132234894, -6.7421259,  4.8432826,  3.3303037,
Fracture_020,-0.5047104, 0.7720926,0.3861872, -9.0250319,  7.8609929, -0.7881212,7.5,0.49556464643183562035,0.00000364344407755052, -7.4718098, 11.9302481, -6.8937467,
Fracture_021, 0.7423826, 0.6408254,0.1954757, -2.9442125, -1.5174451,-13.9226985,7.5,0.10020895014277791946,0.00000368933934816105,  0.1602559, -6.5283938, -9.2856014,
Fracture_022, 0.1391097, 0.2204653,0.9654240, -5.1536383,-12.1091048, -6.1616037,7.5,0.44617543640520984649,0.00000031749080121374, -5.0200541, -4.8026925, -7.8493522,
Fracture_023,-0.6376414, 0.7702009,0.0142817,  1.3734374,  1.0324064,  7.1012465,7.5,0.34502658779359951513,0.00000430227259490964, -2.8675497, -2.5718824, 12.1284853,
Fracture_024, 0.8987085,-0.3853966,0.2092664, 14.3815183,  3.5661663, -6.3522754,7.5,0.49598008228353240856,0.00000467205839224659, 11.8142880,  1.1800034,  0.2783773,
Fracture_025,-0.8614939, 0.1056076,0.4966642,  4.5907643,  3.3473375, -5.2121213,7.5,0.31107202773537695473,0.00000492199936204874,  3.4999756, -4.0661996, -5.5277917,
Fracture_026, 0.2444296, 0.9277281,0.2820899,-13.2185118, 11.8637067, -4.3127221,7.5,0.29180935408408748000,0.00000429476461401099, -5.9655637,  9.9545948, -4.3187431,
Fracture_027,-0.3469251,-0.9192820,0.1859129, -9.1185994, -8.2029144, -9.8960463,7.5,0.42053904220878091103,0.00000392790216683052,-10.2920262, -6.3116299, -2.7339159,
Fracture_028,-0.2334838, 0.9483881,0.2145815,-12.7429139, -7.7342912, 13.8568998,7.5,0.19113717428241674967,0.00000256713040422858, -6.0261486, -5.5165509, 11.3635703,
Fracture_029, 0.0411183, 0.9840448,0.1731041,-12.5925702, -0.9441586, -5.3585473,7.5,0.29923771647855590405,0.00000088842350129907, -6.3548093, -1.9170534, -1.3096195,
Fracture_030,-0.0525675,-0.2713781,0.9610362,-12.9424256, -9.2574665,-12.8940216,7.5,0.46034099541280193435,0.00000199324818893085, -6.7021687,-13.3380967,-13.7049787,
Fracture_031, 0.6163393,-0.7789566,0.1155532,-12.3319238,  5.4890362, 14.2089159,7.5,0.32986448765207510014,0.00000067008928931436,-13.6400373,  3.4030939,  7.1245892,
Fracture_032,-0.0691273,-0.9966469,0.0437761,  8.2168134, -5.7239979, 10.8485443,7.5,0.43807127402161472052,0.00000015493229895039,  1.6949932, -5.4338149,  7.1564371,
Fracture_033,-0.8612621, 0.2268914,0.4546954, -6.4380576, 14.3827291,  0.8925905,7.5,0.39545611679816072837,0.00000469573895949471, -9.9604972,  9.1547009, -3.1706767,
Fracture_034,-0.1957284, 0.9485348,0.2489420, -3.6822673,-13.2045961, -4.6488233,7.5,0.33439481433059037307,0.00000150687966989967,  2.3508788,-13.1288301, -0.1940049,
Fracture_035,-0.4222423,-0.7349139,0.5306722, -1.3582710, -7.9621302,  7.1311529,7.5,0.19869381039438996361,0.00000147802140545954,  3.6016466, -6.8323053, 12.6422974,
Fracture_036, 0.5919891, 0.6792722,0.4337490, 14.5095961, -3.1647132, -7.1818111,7.5,0.36656648692778726062,0.00000166501494103996,  9.6897506,  2.2550179, -9.0911573,
Fracture_037, 0.0709030, 0.6671288,0.7415605, -4.8182609, -8.0140526,  3.0494522,7.5,0.13339312544104908742,0.00000233560740105075,  0.9275630, -4.7165186, -0.4664797,
Fracture_038, 0.9064952,-0.2591743,0.3333095, 13.2145793, 12.9963528, -2.4950914,7.5,0.35038391406863333977,0.00000324116793312755, 11.0490343,  5.8225499, -2.1836969,
Fracture_039, 0.9554518, 0.0980528,0.2783836,-13.6151121,-14.6266401,  6.0137040,7.5,0.36437782317893696593,0.00000012662829337443,-14.1293311, -7.1931132,  5.1603251,
Fracture_040,-0.2051070,-0.5744942,0.7923936, 12.7583786,  1.5833945, 11.4271321,7.5,0.39190074212688841282,0.00000421111195879046,  8.4941865,  7.0503753, 14.2869898,
Fracture_041,-0.4995171,-0.7357099,0.4573987,  2.4135301,  9.2417921,  4.6877346,7.5,0.45630084653012892293,0.00000279538320867098,  4.1240574, 12.2243934, 11.3531818,
Fracture_042,-0.5244953,-0.4805921,0.7028058,  5.2583422, 13.9023791, -0.4351179,7.5,0.49292128915344257667,0.00000427057269639258,  9.8288644,  7.9896388, -1.0674383,
Fracture_043,-0.3995743, 0.8916436,0.2128661, -6.6095317,  7.8419845, -7.4085333,7.5,0.40761163413435852476,0.00000173972203203914,-12.6994474,  4.4517577, -4.6391851,
Fracture_044,-0.9055208,-0.4240865,0.0135161, 13.7083534, 13.1955079, -5.6295735,7.5,0.33257859515015908425,0.00000223041022695149, 13.6650481, 13.5267701,  1.8629821,
Fracture_045, 0.2229690,-0.8338565,0.5049437,  7.3523722,  3.0321486, 13.6043967,7.5,0.47132522492567519024,0.00000027167030246343, 10.5429748,  0.1609639,  7.4540834,
Fracture_046,-0.1268949,-0.9913148,0.0345353, 13.5208915,  1.1624827,  2.0117333,7.5,0.33203614630337663360,0.00000088594911517865,  8.2361747,  1.6543549, -3.2873072,
Fracture_047, 0.0656133,-0.9907036,0.1191691, 10.9578262, -1.9760496,  5.2265696,7.5,0.10679317533490451098,0.00000331420890577389, 13.0168439, -0.9804965, 12.3693506,
Fracture_048,-0.1274328,-0.9707319,0.2035693,-14.6532322,  5.8676457, 14.4734552,7.5,0.14834382843942328645,0.00000165447956151892,-10.5544278,  4.0676701,  8.4559897,
Fracture_049,-0.2951692,-0.5717180,0.7655153,-12.6033937, -0.1192426,  7.7685715,7.5,0.44508428747986783502,0.00000449248144610258, -6.4318379, -4.3138570,  7.0155052,
Fracture_050,-0.0762945, 0.9194577,0.3857158,  0.1893893,  1.2224225,  8.2089593,7.5,0.29371860448484099493,0.00000059121691463433, -3.7765308, -1.5171225, 13.9549467,
Fracture_051,-0.9237202,-0.2594641,0.2818144,  4.2329418,  3.9034680,-10.7172195,7.5,0.43794226983050532631,0.00000494209543496051,  7.1022200, -1.0640187, -5.8859341,
Fracture_052, 0.9378329, 0.1222517,0.3248447,-10.4995866,  1.2464666,-11.6433330,7.5,0.18376203360837389811,0.00000270014050414013,-12.0666570, -2.8671421, -5.5710588,
Fracture_053,-0.2002846, 0.8698847,0.4507623, 12.0528908, 14.4502451,  9.0085585,7.5,0.32091653661551000631,0.00000353473363790415,  4.9136052, 13.9710696,  6.7611174,
Fracture_054, 0.0643348,-0.8489409,0.5245573,-10.7270291,-10.8860218, -7.8226478,7.5,0.35195335402576855000,0.00000499745835467847, -9.6994184,-14.7346750,-14.1773220,
Fracture_055, 0.9843469,-0.1729026,0.0341443, -2.4055437,  8.4410056, -5.8553500,7.5,0.11279640630502676957,0.00000143960279940328, -1.3090302, 13.6378279,-11.1506967,
Fracture_056, 0.5244149,-0.8364233,0.1593271, -9.2664671,-10.6977359,  8.0599971,7.5,0.34588536764685617886,0.00000207290543319610, -3.1399111, -6.5951081,  9.4324975,
Fracture_057, 0.7119762, 0.5647072,0.4173676, -7.1048296, 14.0857347, 10.7729577,7.5,0.24496458490922107254,0.00000232446728815487, -1.8449878, 10.0214735,  7.2993651,
Fracture_058,-0.6346703, 0.7592636,0.1439178,-10.2144815, 10.8838356, 12.7820095,7.5,0.11981303161682449465,0.00000381990341392054,-14.6688994,  8.1831416,  7.3862321,
Fracture_059,-0.0334329,-0.9952701,0.0912119, -6.9139228, -6.9060891, 13.3927784,7.5,0.29582799567092871174,0.00000409111109251890, -8.3469151, -7.5302011,  6.0574517,
Fracture_060,-0.0319555, 0.6379585,0.7694075,-13.3469349, -1.9212592, 10.2904631,7.5,0.17700415842482991602,0.00000050155759020736, -5.9085780, -1.0538022,  9.8801405,
Fracture_061, 0.9534531,-0.2979971,0.0460977, -3.2500569, 11.6292157,-10.3461226,7.5,0.14923349901837809628,0.00000089099571095689, -5.4048923,  5.2439238, -7.0545074,
Fracture_062,-0.1522589,-0.9450168,0.2894140,  2.8268633, 14.5120158,  8.4861645,7.5,0.18219766836307194069,0.00000179849474995366,  8.9199640, 12.3637660,  4.6770771,
Fracture_063,-0.2287972,-0.4211776,0.8776453, 12.0977710,  1.7110620,-13.6533656,7.5,0.15860596424595596599,0.00000028399509299692,  4.9227058,  3.6914109,-14.5735056,
Fracture_064,-0.5648959, 0.6039680,0.5622413,  4.3166031, -3.3477988, -4.3768677,7.5,0.17562886978904554414,0.00000260966742546957,  8.1258598, -5.4666053,  1.7264283,
Fracture_065, 0.9270640,-0.1211219,0.3547983,-13.1767008,-14.6800056, -8.3353133,7.5,0.11706096436445734277,0.00000167957694889728,-11.8140691, -7.3827593, -9.4046266,
Fracture_066,-0.7504931, 0.5264013,0.3995770,-13.0016566, -1.0195588, 14.3991818,7.5,0.35407916674395278900,0.00000087875731386347,-12.9127994,  3.5946993,  8.4872680,
Fracture_067,-0.0600146,-0.8964262,0.4391108, -1.7891286, -3.3915893, -1.2463218,7.5,0.21274674235217197471,0.00000104512889662868,  2.5163491, -6.3231382, -6.6425132,
Fracture_068,-0.3517489,-0.2945782,0.8885361,-14.5902546, 12.7746283, -9.7307916,7.5,0.31543867121813617960,0.00000452581521824282, -7.5809162, 11.5408040, -7.3650247,
Fracture_069,-0.3448826,-0.7215507,0.6003503, -1.1505314,  3.5425959, -3.6602023,7.5,0.37806521577773277709,0.00000337711819109257, -0.8360744, -1.3383728, -9.3459090,
Fracture_070,-0.6019118,-0.6803864,0.4180628, 14.7485626,  5.3429020,  3.5878212,7.5,0.29964640539303577516,0.00000234260676542003, 11.2367310,  4.4176207, -2.9742588,
Fracture_071, 0.7531585, 0.1678457,0.6360662, -8.0777962, 11.8659283,  5.9535744,7.5,0.31432042230044532349,0.00000456070630496099, -8.2567193,  4.6711979,  8.0639867,
Fracture_072, 0.6118972, 0.7557491,0.2332916, 11.4895755,  6.0482689,  1.8660630,7.5,0.27807326611841692854,0.00000052050586810950,  8.0977947, 10.3704202, -3.2393098,
