IfStochastic,0,
DomainSizeX,30,
DomainDimensionRatio,1,1,1,,,,,
Percolation_direction,2,,,,,,,
NumFractures,392,
Fracture_040, 0.0000000,-0.9991679,0.0407852,0.0000000, -7.7715356,0.0000000,70,0.39499810353889674985,0.00000487622927587474,
Fracture_041,-0.0000000, 0.9347317,0.3553542,0.0000000, -7.6966292,0.0000000,70,0.37737513670500477669,0.00000209653186989715,
Fracture_042, 0.0000000, 0.9451597,0.3266086,0.0000000, -7.6217228,0.0000000,70,0.40886945278388464597,0.00000008659130401655,
Fracture_043, 0.0000000, 0.9999193,0.0127039,0.0000000, -7.5468165,0.0000000,70,0.44436614410929664576,0.00000101450699357320,
Fracture_044, 0.0000000, 0.9904042,0.1382007,0.0000000, -7.5093633,0.0000000,70,0.21369374571152166542,0.00000453664112579011,
Fracture_045, 0.0000000,-0.9817420,0.1902175,0.0000000, -7.4719101,0.0000000,70,0.33315041939422107564,0.00000103782518351112,
Fracture_046, 0.0000000, 0.9079771,0.4190199,0.0000000, -7.4344569,0.0000000,70,0.21363441698322774287,0.00000306259548329592,
Fracture_047,-0.0000000,-0.9583393,0.2856322,0.0000000, -7.3220974,0.0000000,70,0.29530599182869432529,0.00000429419847639002,
Fracture_048, 0.0000000,-0.9999372,0.0112062,0.0000000, -7.2846442,0.0000000,70,0.11840343823638188603,0.00000109748150780480,
Fracture_049,-0.0000000,-0.9395341,0.3424553,0.0000000, -7.2097378,0.0000000,70,0.34927608472811400020,0.00000026418434984342,
Fracture_050,-0.0000000,-0.9904154,0.1381205,0.0000000, -7.1348315,0.0000000,70,0.46354068301225881399,0.00000283593631626377,
Fracture_051,-0.0000000,-0.9858459,0.1676538,0.0000000, -7.0973783,0.0000000,70,0.39168113524013237203,0.00000385301243152924,
Fracture_052, 0.0000000,-0.9410389,0.3382985,0.0000000, -7.0224719,0.0000000,70,0.40019780483477596089,0.00000380831854459737,
Fracture_053,-0.0000000,-0.9802207,0.1979075,0.0000000, -6.9475655,0.0000000,70,0.46550869440156239509,0.00000157931984315271,
Fracture_054, 0.0000000,-0.9669903,0.2548133,0.0000000, -6.9101124,0.0000000,70,0.22605571780112729274,0.00000163586613013192,
Fracture_055, 0.0000000,-0.9592595,0.2825264,0.0000000, -6.8726592,0.0000000,70,0.41445157958764744510,0.00000341052959555520,
Fracture_056, 0.0000000,-0.9177790,0.3970915,0.0000000, -6.6853933,0.0000000,70,0.24855882999627457175,0.00000127508345844670,
Fracture_057,-0.0000000, 0.8829693,0.4694308,0.0000000, -6.4981273,0.0000000,70,0.31428993223190193618,0.00000405081004628312,
Fracture_058, 0.0000000,-0.9013850,0.4330186,0.0000000, -6.3483146,0.0000000,70,0.29910045500507209670,0.00000331076595351345,
Fracture_059, 0.0000000, 0.9873685,0.1584409,0.0000000, -6.3108614,0.0000000,70,0.25151568853620998034,0.00000306819653671775,
Fracture_060, 0.0000000,-0.9801700,0.1981584,0.0000000, -6.2734082,0.0000000,70,0.43973117040711862114,0.00000278111158776414,
Fracture_061,-0.0000000,-0.8687025,0.4953342,0.0000000, -6.1985019,0.0000000,70,0.20407771029212065650,0.00000204964797787918,
Fracture_062,-0.0000000,-0.9670489,0.2545907,0.0000000, -6.1610487,0.0000000,70,0.16102135497674355258,0.00000254943583791088,
Fracture_063,-0.0000000, 0.9891380,0.1469901,0.0000000, -6.0486891,0.0000000,70,0.30200463694484414034,0.00000050667262472264,
Fracture_064,-0.0000000,-0.8581890,0.5133339,0.0000000, -6.0112360,0.0000000,70,0.42111261613536921100,0.00000468942345396755,
Fracture_065, 0.0000000, 0.9503029,0.3113267,0.0000000, -5.9363296,0.0000000,70,0.11105699895767502661,0.00000402609087092393,
Fracture_066, 0.0000000,-0.9268068,0.3755384,0.0000000, -5.8614232,0.0000000,70,0.27278930107449739229,0.00000025390939829162,
Fracture_067, 0.0000000,-0.9842253,0.1769199,0.0000000, -5.8239700,0.0000000,70,0.19388015275941070104,0.00000022019397047354,
Fracture_068, 0.0000000, 0.9545063,0.2981906,0.0000000, -5.7865169,0.0000000,70,0.41999121643140224780,0.00000207098447548596,
Fracture_069,-0.0000000, 0.9746023,0.2239427,0.0000000, -5.7116105,0.0000000,70,0.40141535355167390353,0.00000262725581028161,
Fracture_070, 0.0000000, 0.9902931,0.1389952,0.0000000, -5.6741573,0.0000000,70,0.47773348935242709867,0.00000316201765792496,
Fracture_071, 0.0000000, 0.9986803,0.0513582,0.0000000, -5.6367041,0.0000000,70,0.40154662312569822102,0.00000137812218418254,
Fracture_072, 0.0000000, 0.9956320,0.0933648,0.0000000, -5.5992509,0.0000000,70,0.42201595226218313606,0.00000302623505302409,
Fracture_073, 0.0000000,-0.9999994,0.0010946,0.0000000, -5.5617978,0.0000000,70,0.14716353171744822603,0.00000412301970202111,
Fracture_074, 0.0000000, 0.9103938,0.4137428,0.0000000, -5.4868914,0.0000000,70,0.38703090672047113507,0.00000405000722647509,
Fracture_075, 0.0000000, 0.8650497,0.5016862,0.0000000, -5.4119850,0.0000000,70,0.12141666419862140458,0.00000314364001172756,
Fracture_076, 0.0000000,-0.9914499,0.1304879,0.0000000, -5.3745318,0.0000000,70,0.47595836592926721309,0.00000200028720752464,
Fracture_077,-0.0000000,-0.9122850,0.4095559,0.0000000, -5.3370787,0.0000000,70,0.17703335943581227641,0.00000223027299785748,
Fracture_078, 0.0000000, 0.8603126,0.5097668,0.0000000, -5.2996255,0.0000000,70,0.24643056134442262173,0.00000137753829075087,
Fracture_079,-0.0000000, 0.9712467,0.2380753,0.0000000, -5.1872659,0.0000000,70,0.30579887459944732342,0.00000441244154911820,
Fracture_080,-0.0000000, 0.8940818,0.4479038,0.0000000, -5.1498127,0.0000000,70,0.44846338339005276108,0.00000128659587541818,
Fracture_081, 0.0000000, 0.9184887,0.3954472,0.0000000, -5.0749064,0.0000000,70,0.11345183703789568641,0.00000162801799798969,
Fracture_082, 0.0000000, 0.9866966,0.1625726,0.0000000, -5.0374532,0.0000000,70,0.30094903914973747394,0.00000062044757656261,
Fracture_083, 0.0000000,-0.9310774,0.3648217,0.0000000, -5.0000000,0.0000000,70,0.19862241599832072825,0.00000009241650251937,
Fracture_084, 0.0000000,-0.8395951,0.5432128,0.0000000, -4.8501873,0.0000000,70,0.40918209428466656430,0.00000084301661893694,
Fracture_085, 0.0000000, 0.8383434,0.5451425,0.0000000, -4.8127341,0.0000000,70,0.35949093970803436271,0.00000104883696676709,
Fracture_086, 0.0000000,-0.9492778,0.3144386,0.0000000, -4.7752809,0.0000000,70,0.15118167688036310281,0.00000415533547227032,
Fracture_087, 0.0000000,-0.8546978,0.5191258,0.0000000, -4.7378277,0.0000000,70,0.21128578138103693007,0.00000262926825697691,
Fracture_088, 0.0000000, 0.8634141,0.5044958,0.0000000, -4.6629213,0.0000000,70,0.46216131430690621240,0.00000083692579449933,
Fracture_089, 0.0000000, 0.9648606,0.2627623,0.0000000, -4.5880150,0.0000000,70,0.47153403266488469470,0.00000345185909425393,
Fracture_090,-0.0000000,-0.9012747,0.4332481,0.0000000, -4.5505618,0.0000000,70,0.30991651746186588134,0.00000105422335302983,
Fracture_091, 0.0000000,-0.9993907,0.0349024,0.0000000, -4.5131086,0.0000000,70,0.11057915262154863201,0.00000307151226660076,
Fracture_092, 0.0000000, 0.9989127,0.0466189,0.0000000, -4.4756554,0.0000000,70,0.18433962576300733094,0.00000292854576223293,
Fracture_093, 0.0000000, 0.9678618,0.2514826,0.0000000, -4.4382022,0.0000000,70,0.28526981216513691564,0.00000024018709289478,
Fracture_094,-0.0000000,-0.8568166,0.5156212,0.0000000, -4.3632959,0.0000000,70,0.42818497382007414398,0.00000214369853607560,
Fracture_095, 0.0000000, 0.9743559,0.2250125,0.0000000, -4.3258427,0.0000000,70,0.23275863105531402475,0.00000426407322798300,
Fracture_096,-0.0000000, 0.9701017,0.2426988,0.0000000, -4.2883895,0.0000000,70,0.42173202662766651194,0.00000211049528990035,
Fracture_097, 0.0000000, 0.8808620,0.4733732,0.0000000, -4.2134831,0.0000000,70,0.18451602404129419099,0.00000117582340569957,
Fracture_098, 0.0000000, 0.9620074,0.2730232,0.0000000, -4.1385768,0.0000000,70,0.40716643798426566114,0.00000325899231281275,
Fracture_099, 0.0000000,-0.9967544,0.0805031,0.0000000, -4.0636704,0.0000000,70,0.14468613977559449668,0.00000035372149081052,
Fracture_100,-0.0000000,-0.8732702,0.4872363,0.0000000, -4.0262172,0.0000000,70,0.29222612017568905252,0.00000074165115994568,
Fracture_101, 0.0000000,-0.9242900,0.3816910,0.0000000, -3.9513109,0.0000000,70,0.31777917463555771516,0.00000007039134351302,
Fracture_102, 0.0000000,-0.9878261,0.1555622,0.0000000, -3.9138577,0.0000000,70,0.29039437119059408055,0.00000216916909668857,
Fracture_103, 0.0000000,-0.8329444,0.5533567,0.0000000, -3.8764045,0.0000000,70,0.15026013048153702423,0.00000425881444265064,
Fracture_104, 0.0000000, 0.9997651,0.0216734,0.0000000, -3.8014981,0.0000000,70,0.13048976262031600215,0.00000293047877476811,
Fracture_105, 0.0000000,-0.8560918,0.5168238,0.0000000, -3.7640449,0.0000000,70,0.43282987204895784217,0.00000297910041170654,
Fracture_106, 0.0000000,-0.9905724,0.1369903,0.0000000, -3.7265918,0.0000000,70,0.39229217201247956748,0.00000336217639237552,
Fracture_107,-0.0000000,-0.8094194,0.5872310,0.0000000, -3.6516854,0.0000000,70,0.29212776690680608560,0.00000438449925332375,
Fracture_108,-0.0000000,-0.8195623,0.5729901,0.0000000, -3.6142322,0.0000000,70,0.12676372122931367503,0.00000032701476416240,
Fracture_109, 0.0000000, 0.9603574,0.2787718,0.0000000, -3.5767790,0.0000000,70,0.32110054234647866789,0.00000104321910803817,
Fracture_110, 0.0000000, 0.9997392,0.0228391,0.0000000, -3.5393258,0.0000000,70,0.29683127022379285354,0.00000229150667617888,
Fracture_111, 0.0000000,-0.9832673,0.1821685,0.0000000, -3.5018727,0.0000000,70,0.49866486265617548934,0.00000099030359635981,
Fracture_112,-0.0000000, 0.7952728,0.6062518,0.0000000, -3.4644195,0.0000000,70,0.25748377183311255134,0.00000330261354307807,
Fracture_113, 0.0000000, 0.8304576,0.5570818,0.0000000, -3.3895131,0.0000000,70,0.38015050910988912314,0.00000195043904086370,
Fracture_114,-0.0000000,-0.9869942,0.1607556,0.0000000, -3.3520599,0.0000000,70,0.24281900478724291470,0.00000281574515924855,
Fracture_115, 0.0000000, 0.9136244,0.4065592,0.0000000, -3.3146067,0.0000000,70,0.49834072934051187875,0.00000269413034725218,
Fracture_116, 0.0000000,-0.9998862,0.0150830,0.0000000, -3.2771536,0.0000000,70,0.19381910182578471202,0.00000308908312731543,
Fracture_117, 0.0000000,-0.8714636,0.4904602,0.0000000, -3.2397004,0.0000000,70,0.13770787106592674576,0.00000088965057875378,
Fracture_118, 0.0000000,-0.9926100,0.1213486,0.0000000, -3.1273408,0.0000000,70,0.40569801440846819940,0.00000163980799609974,
Fracture_119, 0.0000000, 0.9077184,0.4195799,0.0000000, -3.0898876,0.0000000,70,0.44225402863114082752,0.00000012109029328506,
Fracture_120, 0.0000000,-0.9957913,0.0916497,0.0000000, -3.0149813,0.0000000,70,0.25740661391888142173,0.00000472219883224074,
Fracture_121,-0.0000000,-0.7915330,0.6111264,0.0000000, -2.9775281,0.0000000,70,0.18032787408833017562,0.00000338500170729502,
Fracture_122, 0.0000000, 0.8055442,0.5925357,0.0000000, -2.9400749,0.0000000,70,0.19492307903355593490,0.00000152685455077383,
Fracture_123, 0.0000000, 0.9856993,0.1685139,0.0000000, -2.9026217,0.0000000,70,0.10072649941271093199,0.00000148913920982976,
Fracture_124, 0.0000000,-0.9518553,0.3065476,0.0000000, -2.8651685,0.0000000,70,0.27919169171862057155,0.00000035856500531694,
Fracture_125,-0.0000000, 0.8348590,0.5504639,0.0000000, -2.7902622,0.0000000,70,0.13359236238085975268,0.00000376398497692239,
Fracture_126, 0.0000000, 0.8937523,0.4485608,0.0000000, -2.6779026,0.0000000,70,0.46681993824557310724,0.00000265823017523402,
Fracture_127, 0.0000000,-0.8946265,0.4468148,0.0000000, -2.6404494,0.0000000,70,0.27567719913687394051,0.00000154304217054292,
Fracture_128,-0.0000000, 0.8039978,0.5946323,0.0000000, -2.5655431,0.0000000,70,0.25110327420904982043,0.00000203449561184301,
Fracture_129, 0.0000000, 0.9952408,0.0974464,0.0000000, -2.4906367,0.0000000,70,0.37487862021063766971,0.00000226924279175907,
Fracture_130,-0.0000000, 0.7766394,0.6299454,0.0000000, -2.4531835,0.0000000,70,0.36140519067160226108,0.00000451885493695737,
Fracture_131, 0.0000000, 0.8962381,0.4435732,0.0000000, -2.4157303,0.0000000,70,0.20596519149792014147,0.00000134363170721696,
Fracture_132,-0.0000000, 0.7733583,0.6339691,0.0000000, -2.3782772,0.0000000,70,0.32712022966981685324,0.00000159811111451782,
Fracture_133, 0.0000000, 0.9788883,0.2043960,0.0000000, -2.3408240,0.0000000,70,0.36615583478688851216,0.00000324189048403425,
