IfStochastic,0,
DomainSizeX,30,
DomainDimensionRatio,1,1,1,,,,,
Percolation_direction,2,,,,,,,
NumFractures,72,
Fracture_031, 0.6163393,-0.7789566,0.1155532,-12.3319238,  5.4890362, 14.2089159,7.5,0.38241843520784357668,0.00000155641960270300,-13.6400373,  3.4030939,  7.1245892,
Fracture_032,-0.0691273,-0.9966469,0.0437761,  8.2168134, -5.7239979, 10.8485443,7.5,0.11273313855096828151,0.00000264290141096331,  1.6949932, -5.4338149,  7.1564371,
Fracture_033,-0.8612621, 0.2268914,0.4546954, -6.4380576, 14.3827291,  0.8925905,7.5,0.21076919398435600694,0.00000082866082313415, -9.9604972,  9.1547009, -3.1706767,
Fracture_034,-0.1957284, 0.9485348,0.2489420, -3.6822673,-13.2045961, -4.6488233,7.5,0.11846855625246158206,0.00000301010871603748,  2.3508788,-13.1288301, -0.1940049,
Fracture_035,-0.4222423,-0.7349139,0.5306722, -1.3582710, -7.9621302,  7.1311529,7.5,0.13885271249433903118,0.00000131522493705845,  3.6016466, -6.8323053, 12.6422974,
Fracture_036, 0.5919891, 0.6792722,0.4337490, 14.5095961, -3.1647132, -7.1818111,7.5,0.42938313133091710050,0.00000327056845283467,  9.6897506,  2.2550179, -9.0911573,
Fracture_037, 0.0709030, 0.6671288,0.7415605, -4.8182609, -8.0140526,  3.0494522,7.5,0.37793144919032684026,0.00000344622790844847,  0.9275630, -4.7165186, -0.4664797,
Fracture_038, 0.9064952,-0.2591743,0.3333095, 13.2145793, 12.9963528, -2.4950914,7.5,0.22683979202434423339,0.00000374088388832214, 11.0490343,  5.8225499, -2.1836969,
Fracture_039, 0.9554518, 0.0980528,0.2783836,-13.6151121,-14.6266401,  6.0137040,7.5,0.48008881953534199294,0.00000225298272171324,-14.1293311, -7.1931132,  5.1603251,
Fracture_040,-0.2051070,-0.5744942,0.7923936, 12.7583786,  1.5833945, 11.4271321,7.5,0.11377843220116351519,0.00000041956497929566,  8.4941865,  7.0503753, 14.2869898,
Fracture_041,-0.4995171,-0.7357099,0.4573987,  2.4135301,  9.2417921,  4.6877346,7.5,0.27549774386255931891,0.00000114527035509974,  4.1240574, 12.2243934, 11.3531818,
Fracture_042,-0.5244953,-0.4805921,0.7028058,  5.2583422, 13.9023791, -0.4351179,7.5,0.25262338283720336962,0.00000456673013882760,  9.8288644,  7.9896388, -1.0674383,
Fracture_043,-0.3995743, 0.8916436,0.2128661, -6.6095317,  7.8419845, -7.4085333,7.5,0.40620671525960094783,0.00000076231390583663,-12.6994474,  4.4517577, -4.6391851,
Fracture_044,-0.9055208,-0.4240865,0.0135161, 13.7083534, 13.1955079, -5.6295735,7.5,0.41807996045482531677,0.00000412917197895899, 13.6650481, 13.5267701,  1.8629821,
Fracture_045, 0.2229690,-0.8338565,0.5049437,  7.3523722,  3.0321486, 13.6043967,7.5,0.17474904182175143852,0.00000269194300508266, 10.5429748,  0.1609639,  7.4540834,
Fracture_046,-0.1268949,-0.9913148,0.0345353, 13.5208915,  1.1624827,  2.0117333,7.5,0.29590575831529242201,0.00000498067551577611,  8.2361747,  1.6543549, -3.2873072,
Fracture_047, 0.0656133,-0.9907036,0.1191691, 10.9578262, -1.9760496,  5.2265696,7.5,0.27823448028435981971,0.00000039133855600154, 13.0168439, -0.9804965, 12.3693506,
Fracture_048,-0.1274328,-0.9707319,0.2035693,-14.6532322,  5.8676457, 14.4734552,7.5,0.35852520404450582969,0.00000221367000974234,-10.5544278,  4.0676701,  8.4559897,
Fracture_049,-0.2951692,-0.5717180,0.7655153,-12.6033937, -0.1192426,  7.7685715,7.5,0.38374593234322906810,0.00000053371052451783, -6.4318379, -4.3138570,  7.0155052,
Fracture_050,-0.0762945, 0.9194577,0.3857158,  0.1893893,  1.2224225,  8.2089593,7.5,0.40187467279294442069,0.00000480950945523484, -3.7765308, -1.5171225, 13.9549467,
Fracture_051,-0.9237202,-0.2594641,0.2818144,  4.2329418,  3.9034680,-10.7172195,7.5,0.21041003079943135234,0.00000002366880355827,  7.1022200, -1.0640187, -5.8859341,
Fracture_052, 0.9378329, 0.1222517,0.3248447,-10.4995866,  1.2464666,-11.6433330,7.5,0.37188107074146992126,0.00000387466486832516,-12.0666570, -2.8671421, -5.5710588,
Fracture_053,-0.2002846, 0.8698847,0.4507623, 12.0528908, 14.4502451,  9.0085585,7.5,0.36203920158953628583,0.00000408660745165684,  4.9136052, 13.9710696,  6.7611174,
Fracture_054, 0.0643348,-0.8489409,0.5245573,-10.7270291,-10.8860218, -7.8226478,7.5,0.16504469407785221646,0.00000434353917946487, -9.6994184,-14.7346750,-14.1773220,
Fracture_055, 0.9843469,-0.1729026,0.0341443, -2.4055437,  8.4410056, -5.8553500,7.5,0.14759907262335067446,0.00000042263700963180, -1.3090302, 13.6378279,-11.1506967,
Fracture_056, 0.5244149,-0.8364233,0.1593271, -9.2664671,-10.6977359,  8.0599971,7.5,0.29934562079285720326,0.00000199921335416993, -3.1399111, -6.5951081,  9.4324975,
Fracture_057, 0.7119762, 0.5647072,0.4173676, -7.1048296, 14.0857347, 10.7729577,7.5,0.48389758340643240775,0.00000129972207905185, -1.8449878, 10.0214735,  7.2993651,
Fracture_058,-0.6346703, 0.7592636,0.1439178,-10.2144815, 10.8838356, 12.7820095,7.5,0.23615429066645329814,0.00000400044236688143,-14.6688994,  8.1831416,  7.3862321,
Fracture_059,-0.0334329,-0.9952701,0.0912119, -6.9139228, -6.9060891, 13.3927784,7.5,0.33410710039191093834,0.00000215735343040399, -8.3469151, -7.5302011,  6.0574517,
Fracture_060,-0.0319555, 0.6379585,0.7694075,-13.3469349, -1.9212592, 10.2904631,7.5,0.18952477579645479744,0.00000455328264835040, -5.9085780, -1.0538022,  9.8801405,
Fracture_061, 0.9534531,-0.2979971,0.0460977, -3.2500569, 11.6292157,-10.3461226,7.5,0.40050682372226120709,0.00000090964421800011, -5.4048923,  5.2439238, -7.0545074,
Fracture_062,-0.1522589,-0.9450168,0.2894140,  2.8268633, 14.5120158,  8.4861645,7.5,0.20203804618370765911,0.00000131938268115169,  8.9199640, 12.3637660,  4.6770771,
Fracture_063,-0.2287972,-0.4211776,0.8776453, 12.0977710,  1.7110620,-13.6533656,7.5,0.30238282066605692844,0.00000072812213243339,  4.9227058,  3.6914109,-14.5735056,
Fracture_064,-0.5648959, 0.6039680,0.5622413,  4.3166031, -3.3477988, -4.3768677,7.5,0.37963068906267438685,0.00000068077475926396,  8.1258598, -5.4666053,  1.7264283,
Fracture_065, 0.9270640,-0.1211219,0.3547983,-13.1767008,-14.6800056, -8.3353133,7.5,0.45636130101431937600,0.00000434652639209663,-11.8140691, -7.3827593, -9.4046266,
Fracture_066,-0.7504931, 0.5264013,0.3995770,-13.0016566, -1.0195588, 14.3991818,7.5,0.48371657008217772145,0.00000289873308453417,-12.9127994,  3.5946993,  8.4872680,
Fracture_067,-0.0600146,-0.8964262,0.4391108, -1.7891286, -3.3915893, -1.2463218,7.5,0.31888621198552125069,0.00000274952607908074,  2.5163491, -6.3231382, -6.6425132,
Fracture_068,-0.3517489,-0.2945782,0.8885361,-14.5902546, 12.7746283, -9.7307916,7.5,0.15544977713147167808,0.00000072520151371952, -7.5809162, 11.5408040, -7.3650247,
Fracture_069,-0.3448826,-0.7215507,0.6003503, -1.1505314,  3.5425959, -3.6602023,7.5,0.15971760222362299531,0.00000426522907305061, -0.8360744, -1.3383728, -9.3459090,
Fracture_070,-0.6019118,-0.6803864,0.4180628, 14.7485626,  5.3429020,  3.5878212,7.5,0.20300330164949459411,0.00000311046462985959, 11.2367310,  4.4176207, -2.9742588,
Fracture_071, 0.7531585, 0.1678457,0.6360662, -8.0777962, 11.8659283,  5.9535744,7.5,0.43628690239346501478,0.00000175508642827091, -8.2567193,  4.6711979,  8.0639867,
Fracture_072, 0.6118972, 0.7557491,0.2332916, 11.4895755,  6.0482689,  1.8660630,7.5,0.20171287158861242461,0.00000256649107456533,  8.0977947, 10.3704202, -3.2393098,
